Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
01/02/2023,2,6,ARTIE JUNIOR,4y d  a,ÇAKAL CARLOS,CAT IN THE HAT,HALUK VEFA ERSÖZ,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,Handikap 15 /H1,50 +2.00,A.İNCİ,T.KURT,4,39,2:15:08,"5,35",%8.02(5)
01/02/2023,2,7,ANNA HENRIETTA,5y d k,ROCKMASTER (IRE),NEVER LOST,GÖRKEM GEDİKOĞLU,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,Handikap 15 /H1,60,H.KAPLAN,S.ÇİFTÇİ,1,55,2:15:74,"14,75",%3.49(7)
01/02/2023,2,8,ENCANTADOR,5y d  a,BANKNOTE (GB),LUCKY LIFE,DENİZ AÇIK,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,Handikap 15 /H1,57,M.ÇİÇEK,Y.DEMİRKIRAN,2,49,2:15:92,"10,10",%3.28(8)
01/02/2023,3,1,AKIŞ,5y k  a,TURBO,PEMBE ŞEKER,MUHAMMED YILDIZ,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,57,A.YILDIZ AP,HÜS.KARABULUT,2,51,2:20:41,"3,50",%19.97(1)
01/02/2023,3,2,DİLANUR,5y a k,ÖZGÜNHAN,TAMUN,İSMAİL YILMAZ,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,57,A.İNCİ,B.AVCI,8,40,2:20:98,"3,00",%18.42(2)
01/02/2023,3,3,BLEDA,5y k  a,AYABAKAN,GÜLAYNUR,HÜLYA KAHRAMAN,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,58,E.AKTUĞ,T.İMAL,3,33,2:21:00,"7,15",%10.32(5)
01/02/2023,3,4,FARANELLİ,6y a  a,KIZGINLAV,FATİNE HANIM,İBRAHİM GÜLTEKİN,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,52 +2.00,G.ÖZÇELİK,K.İ.KÖSEOĞLU,6,29,2:21:31,"3,05",%16.19(3)
01/02/2023,3,5,SHEHZADE,8y a  a,AYABAKAN,ESMANUR,HÜSEYİN KOLSUZOĞLU,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,54 +1.90,D.KAYA,E.KOCA,4,38,2:22:67,"17,05",%7.29(6)
01/02/2023,3,6,BABA İLHAMİ,12y k  a,GOBAKBEY,GİRYAN,M.ASIM ÇÖMLEKÇİOĞLU,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,51 +1.50,C.KARADEMİR AP,G.TAŞDELEN,5,25,2:22:74,"10,10",%3.84(7)
01/02/2023,3,7,DELAYLA,5y a k,UÇANBEY,SHMOKH (US),HÜLYA KEÇELİOĞLU,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,56,MÜS.ÇELİK,U.TEMUÇİN,1,36,2:27:43,"5,30",%15.5(4)
01/02/2023,3,8,BİR ÖMÜR,8y k  a,MURATAĞA,YILIŞIK,FURKAN ÖZPAY,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,54,F.ARSLAN,SEN.ŞEN,7,46,0:00.00,0,%8.48(8)
01/02/2023,4,1,SURPRISE STORM,3y d  e,PERFECT STORM,MISS DREAM,SEMA ORHAN,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,60,M.ÇİÇEK,A.R.YILDIZ,7,61,1:25:39,"3,20",%14.8(3)
01/02/2023,4,2,CASTIGLIANO,3y d  e,EL CORREDOR (USA),VASELINA (USA),H. NİSA ÜNLÜ,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,58,H.KARATAŞ,S.MUTLU,3,52,1:25:55,"2,80",%38.46(1)
01/02/2023,4,3,HIZLI VE ÜNLÜ,3y a  g,FAST 'N' FAMOUS (AUS),TOKGÖZECE,HULUSİ TAŞKIRAN,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,58,F.ARSLAN,HÜS.KARABULUT,1,44,1:25:73,"12,20",%4.47(6)
01/02/2023,4,4,KEEN EYE,3y d  e,SIDNEY`S CANDY (USA),PLUS VALUE (USA),NİMET ARİF KURTEL,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,58,MÜS.ÇELİK,R.BİRDAL,5,49,1:25:93,"6,55",%9.6(4)
01/02/2023,4,5,MR TREX,3y a  e,LION HEART (USA),MOGLI,ERTAN ÖZTÜRK,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,58,N.AVCİ,K.GÜNEŞ,2,50,1:26:07,"2,30",%24.35(2)
01/02/2023,4,6,MAGIC SEA,3y d  e,MENDIP (USA),FIND THE HUMOR (USA),GÜNSEN SOYUPAK,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,56 +0.30,A.KURŞUN,H.YÜZBAŞI,4,47,1:26:29,"16,40",%5.92(5)
01/02/2023,4,7,PLUS ULTRA,3y d  e,LION HEART (USA),PİANO PİANO,FURKAN ÇALIŞKAN,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,ŞARTLI 3 /X,56,GÖK.BEKTAŞ,E.ÇUKURKAŞ,6,45,1:26:91,"27,55",%2.41(7)
01/02/2023,5,1,ANADOLU KOPARAN,3y a  e,NATIVE KHAN (FR),TAPIT GIRL,T. İZZET AKSOY,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,KV-6,54 +2.00,A.KURŞUN,A.TEPEBAŞI,4,58,1:30:82,"7,20",%12.18(4)
01/02/2023,5,2,MY PRIVATE,3y d  e,HAKEEM (USA),FERİDE ANA,BAYRAM ÇELİK,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,KV-6,54 +1.00,Ö.YILDIRIM,A.KÜÇÜKAKSOY,5,66,1:30:99,"1,60",%45.49(1)
01/02/2023,5,3,TOPSY TURVY,3y d  e,SCARFACE,INNANA,LALE M. ATMAN,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,KV-6,54 +1.30,H.KARATAŞ,MET.ACAR,2,64,1:31:90,"3,90",%16.44(3)
01/02/2023,5,4,TALE OF THE WEST,3y d  e,VICTORY GALLOP (CAN),SERAP GELİN,SEMA ULAŞ,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,KV-6,54 +2.00,M.ÇİÇEK,B.AY,1,60,1:31:95,"2,65",%22.27(2)
01/02/2023,5,5,UYGAR BEY,3y d  e,CEBELTAY,GONDOR,ERMAN ERDEM,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,KV-6,54,O.YILDIZ,A.OLCAR,3,55,1:32:12,"20,40",%3.62(5)
01/02/2023,6,1,ANABELLA,4y d k,KANEKO,SWEETEST,MURAT ERŞAHİN,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,54 +2.00,H.ÇİZİK,H.ACAR,7,77,1:28:62,"3,10",%24.67(2)
01/02/2023,6,2,SECRET EAGLE,6y d k,SMART ROBIN (JPN),ATENFLEX,ALPER ÖZBEK,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,53 +0.20,A.YILDIZ AP,H.ACAR,3,64,1:28:68,"32,30",%2.52(7)
01/02/2023,6,3,THE BEAUTIFUL ECE,4y a k,MAVİ KUMSAL,DEVRİ SAADET,BİHTERCAN ATAÇ,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,54 +1.30,H.KARATAŞ,Z.B.DURGUN,2,67,1:28:77,"3,40",%14.11(3)
01/02/2023,6,4,ÇİRÇUZ,6y d k,KANEKO,BERKETTE (USA),ÜMİT BEKMEZCİ,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,55 +1.60,A.KURŞUN,EN.KARATAŞ,5,93,1:28:79,"2,20",%31.86(1)
01/02/2023,6,5,ANGEL OF ISLAND,4y d k,KING DAVID (USA),WREN AWAY (USA),MEHMET ÇAĞRI ÇAĞIN,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,54 +1.00,Ö.YILDIRIM,AT.GÖKÇE,1,51,1:29:23,"7,05",%13.07(4)
01/02/2023,6,6,JOSEPHINE,6y a k,LUXOR,GLORIA,T. İZZET AKSOY,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,55,E.AKTUĞ,A.TEPEBAŞI,6,74,1:29:32,"16,45",%3.92(6)
01/02/2023,6,7,HEVA,6y k k,HAKEEM (USA),ROKOKO,CAVANŞİR MEHMETOĞLU,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,55,M.HAMEDİ,M.H.ESİN,9,68,1:30:34,"19,80",%2.3(8)
01/02/2023,6,8,LENORA,4y a k,THREE VALLEYS (USA),INDIAN GREEN,MURAT ÇELİK,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,54,N.AVCİ,A.G.GÖNÜLTAŞ,8,53,1:32:34,"34,80",%1.81(9)
01/02/2023,6,9,HEROES,6y d k,ROCKMASTER (IRE),KÖSEM SULTAN,FURKAN KAHRAMAN,İstanbul,1500,Sentetik,4 ve Yukarı İngilizler,ŞARTLI 5/Dişi,55 +1.50,M.ÇİÇEK,R.BAŞKURT,4,77,1:32:40,"20,00",%5.75(5)
01/02/2023,7,1,NERİS,4y k k,KARAÜZÜM,CABİRE,KADİR EROĞLU,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,VED.ABİŞ,Y.DEMİRKIRAN,9,36,1:28:26,"2,20",%41.21(1)
01/02/2023,7,2,EYLEM HANIM,4y d k,SİYAHBULUT,YEKGÜN,EYLEM TANİYİT,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,M.ÇİÇEK,GÜV.GÖKÇE,10,28,1:28:52,"17,80",%4.54(6)
01/02/2023,7,3,ALEVİN RENGİ,4y a k,ADANIR,DÜŞLER SULTANI,CAN SALİH TAVUKCU,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,T.YILDIZ,T.YILMAZ,2,28,1:28:61,"3,25",%18.85(2)
01/02/2023,7,4,PAMUCAK,4y k k,ZENGİNOĞLU,ALYA EYLÜL,UĞUR KORKUT,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,G.ÖZÇELİK,MUR.AKKILIÇ,4,32,1:30:06,"9,15",%8.98(3)
01/02/2023,7,5,VORONA,4y a k,KAIZBERT (RU),SERAY KIZI,FERİDE TOYDEMİR YILDIZ,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,O.GÖKÇE,Y.KARAKÜÇÜK,5,15,1:30:08,"8,40",%5.41(5)
01/02/2023,7,6,BERKAY GÜZELİ,4y a k,BERKAY EFE,ŞENOCAK GÜZELİ,RUKEN ATAŞ,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,54 +1.50,A.CEYLAN AP,G.TAŞDELEN,8,29,1:30:50,"7,25",%8.41(4)
01/02/2023,7,7,FİDAN KIZI,4y k k,KARAÜZÜM,ÖZFİDAN,İSMAİL ALAK,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,A.İNCİ,E.ÇETİNKURT,13,29,1:30:56,"20,25",%2.58(8)
01/02/2023,7,8,KIZIL TAY,4y k k,JOKER,KINA KINA,BİRSEN NUR ÜNLÜ YİĞİT,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,E.AKTUĞ,M.SOYKUVVET,6,0,1:30:89,"34,60",%1.39(10)
01/02/2023,7,9,EBRALZADE,4y a k,KAIZBERT (RU),DORUKIZ,SİNAN YANMAZ,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,D.KAYA,S.YANMAZ,1,13,1:30:94,"62,90",%0.86(13)
01/02/2023,7,10,FIRTINA MAKAY,4y a k,UÇANOĞLU,MAKAY,TURAN ÇİÇEK,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,54,ŞEV.GÖKÇE AP,S.ALMAZ,7,27,1:31:33,"18,50",%3.26(7)
01/02/2023,7,11,UYSAL KIZ,4y d k,GÖKTUNA,TUMBUL RAHİME,YAMAN GİDER,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,54,E.ÇİZİK AP,E.ERCAN,11,0,1:32:06,"25,90",%1.15(12)
01/02/2023,7,12,MISS BALKAN,4y a k,AYABAKAN,UZUN TUĞBA,KADRİYE VATANSEVER,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,O.YILDIZ,A.OLCAR,3,0,1:33:92,"40,60",%1.96(9)
01/02/2023,7,13,MİRKIZIM,4y k k,BERKSOY,TATLIM,EREN AKBULUT,İstanbul,1300,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,56,A.YILDIZ AP,H.ACAR,12,0,1:35:12,"27,50",%1.39(11)
01/03/2023,1,1,TURBODİZEL,4y a  a,TURBO,CUNDAVİLLA,ŞABAN KARAMAN,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,54 +1.20,G.KOCAKAYA,MAH.BAYKARA,6,46,1:26:58,"6,90",Yok
01/03/2023,1,2,NAİFOĞLUM,4y k  a,UÇANOĞLU,MUNGAN,ERHAN SÖĞÜT,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,55 +0.40,H.KARATAŞ,A.R.YILDIZ,7,63,1:26:63,"1,55",Yok
01/03/2023,1,3,KAHRAMANEFE,4y k  a,GELİBOLU,KAHRAMANKIZ,NASRİ ARTAR,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,54 +1.40,H.ÇİZİK,D.ERGİN,2,55,1:27:56,"3,20",Yok
01/03/2023,1,4,SELCAN HATUN,4y k k,TURBO,AHSEN HANIM,ABDULLAH KAYA,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,52 +1.30,A.YILDIZ AP,B.ATAY,5,57,1:28:34,"21,25",Yok
01/03/2023,1,5,ATEŞTAY,4y a k,GÜNTAY,EMİRANUR,FATİH KURU,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,53 +1.00,VED.ABİŞ,N.ESEN,3,56,1:28:49,"4,65",Yok
01/03/2023,1,6,MAVİ SAKAL,4y k  a,HABERBATUR,DİLRUBA SULTAN,SUAT YILMAZ,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,55,GÖK.BEKTAŞ,E.ÇUKURKAŞ,1,39,1:28:76,"36,25",Yok
01/03/2023,1,7,SAVAŞÇITAY,4y k  a,GÜNTAY,YAKINBÜKE,MURAT AKKILIÇ,İstanbul,1300,Sentetik,4 Yaşlı Araplar,ŞARTLI 4/DHÖ,54,A.ASLAN,E.ÇUKURKAŞ,4,50,1:30:59,"19,15",Yok
01/03/2023,2,1,KURT ENGİN,5y k  a,BABA MEVLÜT,BLUE VELVET,RECEP GÜLDOĞDU,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"60,5",G.KOCAKAYA,E.USLU,7,58,2:25:34,"11,15",%8.61(6)
01/03/2023,2,2,HALAY,5y a  a,GELİBOLU,BİLGEAT,Z.AHSEN KURUM,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,61,H.KARATAŞ,ŞÜK. ÇELİK,11,59,2:25:42,"2,35",%25.61(1)
01/03/2023,2,3,ELİTTAY,4y a  a,ALTAHA,HARİKA,BİRKAN BORA AKARSU,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"56,5",VED.ABİŞ,E.KARAKÖLEOĞLU,2,56,2:26:02,"3,25",%18.72(2)
01/03/2023,2,4,CESURBUĞRA,5y a  a,KURTEL,KIYMET HANIM,MEHMETAKİF KAYA,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"51,5 +1.50",M.BAĞ AP,Ç.AYDIN,1,46,2:26:22,"11,90",%9.01(5)
01/03/2023,2,5,DİLANUR,5y a k,ÖZGÜNHAN,TAMUN,İSMAİL YILMAZ,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"51,5 +1.70",A.İNCİ,B.AVCI,3,40,2:26:81,"31,65",%2.63(9)
01/03/2023,2,6,GÜLAĞA,5y k  a,JOKER,İREMCAN,SONER GÜL,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,56,GÖK.BEKTAŞ,M.ERKUŞ,12,49,2:27:04,"22,45",%2.6(10)
01/03/2023,2,7,ARISAN,9y a  a,ÖZGÜNHAN,VERA,ÖZNUR AYDOĞDİ,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"51,5 +2.00",M.HAMEDİ,SERD.AYDOĞDİ,6,40,2:27:13,"4,95",%12.69(3)
01/03/2023,2,8,ŞANS KAYNAĞI,5y k k,BALIKHAN,KAYNAK,FATMA NİLGÜN KUTLU,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"56,5",O.YILDIZ,M.MEHMET İNAL,10,50,2:28:27,"6,10",%9.52(4)
01/03/2023,2,9,HÜR UÇAN,6y k  a,UÇANOĞLU,BLUE VELVET,ADNAN GELEN,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,60,BERK.GÖKÇE AP,M.SOYKUVVET,9,63,2:28:70,"24,85",%5.75(7)
01/03/2023,2,10,ESERALP,9y d  a,TIGRES LIGHT (US),ZAFİRE.16,BİHTERCAN ATAÇ,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,58,A.CEYLAN AP,Z.B.DURGUN,5,59,2:29:69,"38,05",%3.33(8)
01/03/2023,2,11,ABERNALI KIZ,5y a k,BİTİRİMKARINCA,SOYDAN,ORHAN KARAMAN,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,"50,5 +2.00",B.ÇIĞLA AP,ŞÜK. ÇELİK,4,38,2:34:66,"75,70",%0.81(11)
01/03/2023,2,12,BABA İLHAMİ,12y k  a,GOBAKBEY,GİRYAN,M.ASIM ÇÖMLEKÇİOĞLU,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHT /H1,50 +2.00,C.KARADEMİR AP,Ö.F.TAŞDELEN,8,25,2:51:13,"86,65",%0.71(12)
01/03/2023,3,1,SAFDERUN,4y a k,BESLENEY,NAKİYE,UMUT BABADAĞLI,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,56,A.YILDIZ AP,R.GÜNELİ,11,33,1:36:27,"5,85",%10.58(3)
01/03/2023,3,2,ALEVİN RENGİ,4y a k,ADANIR,DÜŞLER SULTANI,CAN SALİH TAVUKCU,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,T.YILDIZ,T.YILMAZ,6,32,1:36:39,"2,40",%19.68(2)
01/03/2023,3,3,MELDE KIZ,4y k k,SİLAH,MELDEGÜLÜ,NEHAR ORHON,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,H.KARATAŞ,SEN.ŞEN,12,32,1:36:44,"2,30",%31.31(1)
01/03/2023,3,4,PAMUCAK,4y k k,ZENGİNOĞLU,ALYA EYLÜL,UĞUR KORKUT,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,MER.ÇELİK,MUR.AKKILIÇ,3,32,1:38:11,"11,45",%8.18(5)
01/03/2023,3,5,BERKAY GÜZELİ,4y a k,BERKAY EFE,ŞENOCAK GÜZELİ,RUKEN ATAŞ,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,F.ARSLAN,Ö.F.TAŞDELEN,10,29,1:38:52,"10,95",%9.49(4)
01/03/2023,3,6,KAMİLLA,4y k k,AĞA KARACA,KAMİLE,ABDULLAH AVCI,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58 +0.20,M.KAYA,S.ÇİFTÇİ,8,29,1:39:92,"11,90",%6.88(6)
01/03/2023,3,7,KIZIL TAY,4y k k,JOKER,KINA KINA,BİRSEN NUR ÜNLÜ YİĞİT,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,E.AKTUĞ,M.SOYKUVVET,1,0,1:40:41,"32,55",%4.07(8)
01/03/2023,3,8,FRENKLİ ÇİÇEĞİ,4y a k,JOKER,BERMİNA,OSMAN GÜLER,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,55,B.ÇIĞLA AP,T.İMAL,4,0,1:40:54,"71,05",%1.02(11)
01/03/2023,3,9,ESTER,4y a k,ENGİNHAN,KÜÇÜK,A.NECDET HINÇ,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58 +0.10,G.ÖZÇELİK,A.N.HINÇ,7,0,1:41:33,"18,60",%5.77(7)
01/03/2023,3,10,MİRKIZIM,4y k k,BERKSOY,TATLIM,EREN AKBULUT,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,D.KAYA,H.ACAR,9,0,1:43:75,"97,00",%0.5(12)
01/03/2023,3,11,ÇALIOBALI,4y a k,GELİBOLU,ALTIN ATEŞ,ZAFER TEMUÇİN,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,A.İNCİ,U.TEMUÇİN,5,0,1:43:88,"36,20",%1.38(9)
01/03/2023,3,12,MISS BALKAN,4y a k,AYABAKAN,UZUN TUĞBA,KADRİYE VATANSEVER,İstanbul,1400,Sentetik,4 Yaşlı Araplar,Maiden/DHÖW/Dişi,58,M.DEMİRBAŞ,A.OLCAR,2,0,1:47:20,"52,60",%1.13(10)
01/03/2023,4,1,MR BIG SHOT,3y a  e,NATIVE KHAN (FR),KIWANI BAY (GB),BANU ALEMDAR SÖLPÜK,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,"56,5",A.SÖZEN,U.BİLİK,4,45,1:31:14,"1,90",%22.62(1)
01/03/2023,4,2,HIZLI VE ÜNLÜ,3y a  g,FAST 'N' FAMOUS (AUS),TOKGÖZECE,HULUSİ TAŞKIRAN,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,57,F.ARSLAN,HÜS.KARABULUT,1,46,1:31:21,"29,05",%4.07(7)
01/03/2023,4,3,KING RUNNER,3y d  e,OSCAR PERFORMANCE (USA),HARD SUN (USA),TOLGA BACA,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,"59,5",H.ÇİZİK,Y.DEMİRKIRAN,2,51,1:31:63,"6,85",%11.09(6)
01/03/2023,4,4,NICE,3y d  g,VICTORY GALLOP (CAN),TONYA,NANCY KİBAR,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,"60,5",M.HAMEDİ,S.KERESTECİ,5,53,1:31:85,"7,65",%12.93(5)
01/03/2023,4,5,İSTANBUL LIGHT,3y d  e,SCARFACE,WESTSIDE,SADULLAH CELEN,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,"56,5 +0.40",Ö.YILDIRIM,D.KAYA,3,45,1:32:02,"4,95",%19.37(2)
01/03/2023,4,6,CHAUVINIST,3y a  e,TEMSİL,GÜVEN UNSURU,M.ELİSABETH KURA,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,56,E.AKTUĞ,D.KAYA,7,44,1:32:21,"3,95",%16.4(3)
01/03/2023,4,7,JOVOVICH,3y d  d,TOROK (IRE),EMMA,EMRAH AGUN,İstanbul,1500,Sentetik,3 Yaşlı İngilizler,Handikap 15 /H2,"57,5",VED.ABİŞ,N.ESEN,6,47,1:34:83,"6,75",%13.53(4)
01/03/2023,5,1,KOCA SEYİD,6y d  a,SMART ROBIN (JPN),RED BIRD,MEHMET ÇAVUŞ,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,KV-7,58,Ö.YILDIRIM,HAY.YILDIRIM,4,93,2:09:63,"2,35",%21.62(2)
01/03/2023,5,2,VINCITORE,5y d  a,VICTORY GALLOP (CAN),ELEVATO,NECATİ DEMİRKOL,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,KV-7,56,VED.ABİŞ,Z.GÜNELİ,1,101,2:09:71,"1,55",%61.21(1)
01/03/2023,5,3,GANANDO SOLO,8y d  a,CHURCH PICTURES (GB),SUMMER SUN,H.ÇAĞATAY TURAKTEKİN,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,KV-7,56 +1.30,M.KAYA,H.ŞİMŞEK,5,90,2:10:48,"16,70",%2.72(6)
01/03/2023,5,4,STEPS OF IRON,4y a  a,TORUK MACTO (IRE),BELLA STEPS,İLKE BETİR AKBAŞ,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,KV-7,54 +1.50,A.SÖZEN,G.TURAN,3,81,2:10:50,"14,05",%3.17(5)
01/03/2023,5,5,WINNER MAN,6y d  a,WIN RIVER WIN (USA),EMMA,CEM NARİN,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,KV-7,56,G.KOCAKAYA,S.DURGUÇ,6,88,2:11:03,"9,95",%4.26(4)
01/03/2023,5,6,REAL PATEK,5y d k,VICTORY GALLOP (CAN),REAL GIRL,T. İZZET AKSOY,İstanbul,2100,Sentetik,4 ve Yukarı İngilizler,KV-7,54 +1.40,H.KARATAŞ,A.TEPEBAŞI,2,85,2:13:91,"6,60",%7.02(3)
01/03/2023,6,1,CARCERES,3y k  e,CROSS TRAFFIC (USA),ANOTHERMOUTHTOFEED (USA),V.HAKAN KELEŞ,İstanbul,1200,Sentetik,3 Yaşlı İngilizler,ŞARTLI 5 /X,54 +1.30,H.KARATAŞ,S.KAYMAKLI,3,55,1:11:64,"1,20",%48.99(1)
01/03/2023,6,2,PRINCE OF DARKNESS,3y d  e,BRAZEN BEAU (AUS),MAGIKA (GB),ALİ RIZA ÇELİKOĞLU,İstanbul,1200,Sentetik,3 Yaşlı İngilizler,ŞARTLI 5 /X,55 +2.00,M.KAYA,U.BİLİK,5,44,1:12:10,"8,05",%8.88(3)
01/03/2023,6,3,MESMERIZED,3y d  d,PACO BOY (IRE),AMARELISE,EMİR ALKAŞ,İstanbul,1200,Sentetik,3 Yaşlı İngilizler,ŞARTLI 5 /X,56,G.KOCAKAYA,N.ESEN,1,55,1:12:35,"3,35",%31.01(2)
01/03/2023,6,4,TALE OF US,3y d  d,WIN RIVER WIN (USA),MAYA MY LOVE,EMİR KAVÇİN,İstanbul,1200,Sentetik,3 Yaşlı İngilizler,ŞARTLI 5 /X,56,MER.ÇELİK,E.KOCA,6,57,1:12:68,"21,85",%2.5(5)
