Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
30/12/2022,8,10,GENDAGIRLS,3y k  d,TURBO,ÖZİLTER,MEHMET BİRDEN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,51 +0.90,M.UYAR AP,MEH.KAYA,6,27,1:28:47,"17,35",%2.58(5)
30/12/2022,8,11,MELİH EFENDİ,3y d  e,ULUER,DEMİR ASİYE,AZİZ ALTIN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57 +0.50,M.BAYDAN,Ü.AYBOĞA,3,0,1:29:73,"27,40",%1.18(9)
30/12/2022,9,1,DABBE,4y d  a,MENDIP (USA),CARAMEL,FURKAN TAŞKIRAN,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,"57,5",G.ÖZÇELİK,L.BERKOL,3,71,1:40:59,"7,20",%8.89(6)
30/12/2022,9,2,MASTER CHEF,4y d  a,MENDIP (USA),JUBILEE TREAT (USA),RESUL AYDOĞAN,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,51 +1.30,E.AKTUĞ,R.AYDOĞAN,10,58,1:40:62,"11,90",%4.85(9)
30/12/2022,9,3,KAFKAS BEYİ,4y d  a,WHOS NEXT,TYANA GÜZELİ,BURHAN ŞEN,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,54 +1.20,MER.ÇELİK,B.ÖZGÜR,6,64,1:40:63,"7,00",%9.04(5)
30/12/2022,9,4,SÜPER BABA,6y d  a,DERVİŞ AĞA,SAADA ONE (IRE),SABAHATTİN YAVUZ,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,"51,5 +2.00",H.KAPLAN,MEH.KAYA,11,59,1:41:26,"12,60",%6.79(7)
30/12/2022,9,5,WIN FOR YOU,3y a  e,KANEKO,FEMME CELEBRE (IRE),SELİN ERDEMİRCİ,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,54 +1.70,M.ÇİÇEK,FAH.CEYLAN,7,67,1:41:44,"4,05",%16.33(2)
30/12/2022,9,6,GRAND TREASURE,3y d  e,EXAGGERATOR (USA),SURE PEG (USA),GÖRKEM GEDİKOĞLU,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,61,Ö.YILDIRIM,M.ER,1,81,1:41:49,"3,20",%17.06(1)
30/12/2022,9,7,GOSPODIN,4y d  a,HAKEEM (USA),GÜLRA,ERAY KOKTAY,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,50 +2.00,E.ÇİZİK AP,A.KARABIYIK,5,54,1:41:64,"11,85",%4.75(10)
30/12/2022,9,8,QUEEN AKARCA,4y d k,AFTER MARKET (USA),GRAND AKARCA,TURGAY AKARCA,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,56,N.AVCİ,B.GÜL,8,68,1:42:01,"9,20",%14.34(3)
30/12/2022,9,9,MÜHENDİS,6y d  a,SPORTS HERO (USA),DESDEMONA,HÜSEYİN YÜKSEL,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,58,M.M.BİLGİN,S.ŞAHYAZICI,4,72,1:42:16,"7,50",%9.71(4)
30/12/2022,9,10,THUNDER JEST,3y d  d,MENDIP (USA),WHITESOX,OSMAN KOCABİÇAK,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,58,A.YILDIZ AP,N.GÖNÜLTAŞ,9,77,1:46:28,"13,60",%5.4(8)
30/12/2022,9,11,RED JUSTEN,3y a  e,JUSTENUFFHUMOR (USA),ELMASTÜTÜN,GÖKHAN ALBAYRAK,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,55 +2.00,M.GÖNÜLTAŞ,S.S.GÖRGÜ,12,69,0:00.00,"32,45",%1.62(11)
30/12/2022,9,12,CAPTAINS KEY,4y a  a,PLEASANTLY PERFECT (USA),KEY OF SEA (USA),MELİS KURTEL EMİN,İzmir,1600,Kum,3 ve Yukarı İngilizler,Handikap 17 /H1,60,E.AKPINAR AP,A.A.ZÜMBÜLLER,2,82,0:00.00,0,%1.22(12)
31/03/2022,1,1,ÖNCÜGÜZEL,4y a k,BAŞIMTACI,ÖNCÜGÜL,A.EMRAH BAŞKAN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56 +0.20,Ç.OK,M.YAPAROĞLU,4,27,2:06:21,"1,70",%36.59(1)
31/03/2022,1,2,LOLİPOP,4y k k,TAMERİNOĞLU,CANABAKAN,DENİZ KOÇER SONNI,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,57 +0.20,O.KIZILDAŞ AP,S.YUDUM,8,35,2:07:22,"4,45",%17.1(2)
31/03/2022,1,3,BABA BÜTÜN,4y k  a,BERKCAN,BÜTÜNKAN,ŞEVKET ALTUNIŞIK,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,55 +0.80,MUH.OK AP,HAKAN ASLAN,9,30,2:07:44,"5,55",%12.62(4)
31/03/2022,1,4,BOZTUNA,4y d  a,YAMANER,AŞKANA,TEKİN BİRİCİK,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56,Y.E.YÜKSEL AP,T.BİRİCİK,5,11,2:07:74,"4,70",%3.85(3)
31/03/2022,1,5,DELİ GÖNÜL,4y a k,ONURKAAN,YAZMALI,ALİ ÖREN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,52,C.YILMAZ AP,MEH.DAŞ,2,12,2:07:77,"54,40",%0.82(7)
31/03/2022,1,6,SELÇUKLU ŞAHİNİ,4y a  a,UÇANOĞLU,ALKIZBİRİCİK,TEKİN BİRİCİK,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,54,K.YILMAZ AP,T.BİRİCİK,1,18,2:08:62,"4,70",%10.23(3)
31/03/2022,1,7,HİSAR GÜZELİ,4y a k,HİSARBEY,NURTANESİ,DENİZ DOĞAN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,52 +0.40,C.PASO AP,S.YUDUM,3,26,2:12:23,"12,50",%6.05(6)
31/03/2022,1,8,RENGÜL SULTAN,4y k k,TURBO,GÜLENSOY,KAYA KAYA,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56,H.KAPLAN,T.ATEŞ,7,27,2:13:09,"8,35",%12.14(5)
31/03/2022,1,9,YALINKILIÇ GÜZELİ,4y a k,UÇANBEY,SEVDAKAR,YUSUF BİKEÇ,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56 +0.30,M.SAV,M.Y.AKKEYİK,6,0,2:22:14,"59,75",%0.62(8)
31/03/2022,2,1,AYURNAMAT,3y k  d,NATIVE KHAN (FR),AWESOME SIX (USA),GÜLNUR GÜLERCE,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,56,M.M.BİLGİN,Y.SAZAK,5,52,1:18:83,"2,55",%19.08(2)
31/03/2022,2,2,SHINING GLORY,3y d  d,TOROK (IRE),HAPPY VALENTINE,ENGİN ATEŞLER,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,54 +1.00,GÖKH.GÖKÇE,M.BULUT,6,80,1:19:10,"1,45",%60.66(1)
31/03/2022,2,3,FINAL DRIVE,3y a  e,AFTER MARKET (USA),SUGAR FOOT,VOLKAN YOZGATLI,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,54,N.AVCİ,M.GÜNDÜZELİ,4,53,1:19:12,"6,35",%9.8(3)
31/03/2022,2,4,THE MUST OBEY,3y d  d,TEMELHAN,APOLLO GIRL,YAŞAR GÖLBAŞ,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,53 +2.00,H.KAPLAN,SEYİT GÖKÇE,8,37,1:19:19,"29,65",%1.12(7)
31/03/2022,2,5,ALKILIÇ,3y a  d,BAY ÇİFTÇİOĞLU,ADİLE TEYZE,NECATİ ÇİFTÇİOĞLU,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,50 +2.00,C.PASO AP,Y.BULUT,2,39,1:19:25,"21,70",%2.23(6)
31/03/2022,2,6,FORTUNELLO,3y d  e,SMART ROBIN (JPN),SPIRA (IRE),SELİN DİKENCİK,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,56 +1.50,N.ŞEN,Ş.ÖZGÜR,1,47,1:19:74,"15,45",%4.12(4)
31/03/2022,2,7,NIGHTS CAT,3y d  d,PACO BOY (IRE),HIGHEST QUALITY (IRE),ERDAL YILDIRIM,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,52 +0.20,A.C.DAĞDEVİREN,R.YILDIZ,3,32,1:20:45,"44,80",%0.6(8)
31/03/2022,2,8,EFE MY HAWK,3y d  e,FAST 'N' FAMOUS (AUS),LADY PRESIDENT,YİĞİT YİĞİTLER,İzmir,1300,Çim,3 Yaşlı İngilizler,ŞARTLI 4,56,MER.ÇELİK,B.TURGUL,7,39,1:20:51,"24,15",%2.38(5)
31/03/2022,3,1,SADAL SUDA,4y a  a,GÖKTUNA,HASEKİ SULTAN,UFUK KURTLAR,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,54,M.UYAR AP,Ü.BOZKURT,8,14,2:07:56,"35,20",%1.44(7)
31/03/2022,3,2,TEKFORD STAR,4y a  a,GELİBOLU,TEKFORD İLAY,TEYFİK ORAN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,58,Ç.OK,MEH.DAŞ,7,30,2:07:62,"4,20",%18.45(3)
31/03/2022,3,3,MUKOM,4y k k,JOKER,LAL KIZI,İSMET ÇİFTÇİ,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,53 +1.70,MUH.OK AP,M.TAMER,4,25,2:07:89,"16,55",%5.3(6)
31/03/2022,3,4,HİTİTKIZ,4y k k,JOKER,NES,ŞAFAK GÜMÜŞ,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56,M.M.BİLGİN,ŞAFAK GÜMÜŞ,5,30,2:08:04,"3,50",%23.45(2)
31/03/2022,3,5,SAKİBE,4y a k,ATEŞTOPU,EZGİ,MUSTAFA DİŞLON,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56,G.ÖZÇELİK,V.KELLECİ,1,14,2:08:06,"11,15",%7.22(5)
31/03/2022,3,6,KIBRIS RÜZGARI,4y a  a,KIBRISLI,TANSELHANIM,GÜNSEN SOYUPAK,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,54,E.AKTUĞ AP,A.A.ZÜMBÜLLER,6,13,2:08:19,"1,85",%3.2(1)
31/03/2022,3,7,İLANLİ OĞLU,4y k  a,YAKUPBEY,EYLÜL,YURDAL KARGIN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,59,H.YOLAÇICI AP,M.KANAT,9,30,2:08:62,"5,45",%14.9(4)
31/03/2022,3,8,EZBERBOZAN,4y a k,ALTINÇEKİÇ,VARDARLI,GÜNSEN SOYUPAK,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56,N.AVCİ,A.A.ZÜMBÜLLER,2,29,2:09:66,"1,85",%25.14(1)
31/03/2022,3,9,BOLAYIR FIRTINASI,4y a k,GÖKTUNA,BALKAN RÜZGARI,MUSTAFA AKGÜN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,52 +0.90,C.PASO AP,M.ÇAM,3,10,2:14:72,"54,50",%0.91(8)
31/03/2022,4,1,BUSTANY,4y d  a,YONAGUSKA (USA),SUNNY GIRL,ERAY KOKTAY,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,54,G.ÖZÇELİK,S.YANIK,1,56,2:10:38,"2,75",%14.15(3)  %15.86(3)
31/03/2022,4,2,GRAY WOLF,6y d  a,VICTORY GALLOP (CAN),CONCORDE KISS (USA),NURETTİN BOZKURT,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,"56,5",GÖKH.GÖKÇE,S.İŞLETİR,4,57,2:10:65,"8,05",%9.33(6)  %9.75(6)
31/03/2022,4,3,BILLY KID,4y a  a,LION HEART (USA),AYSAÇAN,HASAN AKMEŞE,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,60,E.AKTUĞ AP,R.AYDOĞAN,7,74,2:10:67,"3,70",%19.71(1)  %18.05(1)
31/03/2022,4,4,DASİFY,5y d  a,MARCAVELLY (USA),ÖZDEN SULTAN,M.ÖNDER ÜLGENALP,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,50 +1.80,C.PASO AP,B.GÜL,3,41,2:10:85,"7,40",%11.6(4)  %11.64(4)
31/03/2022,4,5,MASTER URBAN,6y d  a,YEDİKULELİ,LADY NATUSCHKA (IRE),SABAHATTİN YAVUZ,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,59,O.AKEL AP,HAL.KAYA,9,68,2:10:86,"4,20",%18.11(2)  %16.85(2)
31/03/2022,4,6,SPRING ATTACK,4y d  a,WIN RIVER WIN (USA),SPRING IS HERE,ÖZGÜR DEMİR,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,50 +2.00,A.C.DAĞDEVİREN,MEH.KAYA,5,38,2:11:98,"21,90",%4.35(9)  %4.43(9)
31/03/2022,4,7,LORD OF THE WINDS,5y a  a,DR FONG (USA),MÜKERREM,ABDULLAH AVCI,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,60,İ.SOYAD,N.YILDIRIM,2,64,2:13:31,"24,70",%4.45(8)  %4.76(8)
31/03/2022,4,8,BLACK TROUBLE,4y d  a,AFTER MARKET (USA),AKARCA KIZI,CENK ŞAMLI,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,53 +2.00,B.M.MIRIK,C.ŞAMLI,6,54,2:13:36,"8,80",%10.4(5)  %10.24(5)
31/03/2022,4,9,OĞLUM ANIL,5y d  a,VICTORY GALLOP (CAN),PRENSES GÖKSU,SAİT BERBER,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,50 +1.30,D.PALAUR,HAL.KAYA,8,31,2:15:06,"19,40",%4.47(7)  %4.9(7)
31/03/2022,4,10,WINNER DANCER,5y a k,WIN RIVER WIN (USA),DANCING MASTER,ERKAN KARAKAYA,İzmir,2000,Kum,4 ve Yukarı İngilizler,Handikap 16 /H1,56 +1.00,F.AVCI,HAL.KAYA,10,56,2:34:72,"19,40",%3.43(10)  %3.51(10)
31/03/2022,5,1,TUNÇŞAH,4y a  a,HABERBATUR,TUNÇKAYA,YUSUF KÜREM,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,58,M.M.BİLGİN,HAL.KAYA,3,45,1:53:75,"1,60",%31.82(1)  %28.78(1)
31/03/2022,5,2,ŞAMPİYON YÜREĞİ,4y k  a,BATURŞAH,ARZU GIZIM,ADNAN KILIÇ,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,55 +1.50,S.ÖZEN,HAL.KAYA,6,32,1:54:08,"8,65",%6.57(6)  %7.3(6)
31/03/2022,5,3,ANDREAKIZI,4y a k,DEVİREN,GÜZELİNCİ,HASAN AKBULUT,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,B.M.MIRIK,M.Y.AKKEYİK,5,32,1:54:26,"22,50",%3.89(7)  %4.09(7)
31/03/2022,5,4,BİRSEN DE FAUST,4y a k,SULTAN DE FAUST (FR),BİRSENKAYA,AHMET KAYA,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,C.PASO AP,F.KEMAHLIOĞLU,2,35,1:54:60,"16,45",%2.72(9)  %3.21(9)
31/03/2022,5,5,KIVRIK,4y a k,SARRAF,BERİKAKIZ,LÜTFİ SABANCI,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,H.KAPLAN,M.TAMER,9,35,1:57:00,"6,60",%16.01(2)  %15.68(2)
31/03/2022,5,6,ÇAVDAR GÜZELİ,4y k k,DOĞANGÜN,ROTİNDAMI,TEKİN AKYAVUZ,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,D.PALAUR,M.YAPAROĞLU,4,37,1:59:81,"23,75",%3.42(8)  %3.83(8)
31/03/2022,5,7,EDLOS,4y a  a,UÇANOĞLU,SİNEMKIZ,AYTEN SALTABAŞ,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,55,G.ÖZÇELİK,M.DUMAN,11,34,2:01:45,"9,25",%11.28(4)  %11.67(4)
31/03/2022,5,8,DİDOR,4y a k,ÖZGÜNHAN,BUĞRA,AVNİ GÖKKAN,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,K.YILMAZ AP,S.YUDUM,10,33,2:01:94,"31,50",%2.07(10)  %2.54(10)
31/03/2022,5,9,TURBO MASALI,4y k k,TURBO,HELSİNKİ GÜZELİ,MEHMET BİRDEN,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,54,A.KÜRÜNDÜK,MEH.KAYA,8,34,2:02:57,"7,85",%12.87(3)  %12.69(3)
31/03/2022,5,10,İZMİRİM,4y a  a,JOKER,BENLİ ANA,ŞEHABETTİN DOYAN,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,58,ALP.OLUK AP,Ü.AYBOĞA,1,12,2:06:08,"34,35",%1.41(11)  %1.72(11)
31/03/2022,5,11,ORÇUNUN KIZI,4y k k,ORÇUN,CARTANO,HASAN HÜSEYİN AYRANCI,İzmir,1600,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,MUH.OK AP,M.TAMER,7,39,2:12:69,"10,00",%7.95(5)  %8.5(5)
31/03/2022,6,1,TAŞON,3y d  e,PACO BOY (IRE),LONE LOOK (GB),HALE HÜLYA ILGAZLI,İzmir,2000,Kum,3 Yaşlı İngilizler,Handikap 15 /H2,59,M.ÇİÇEK,G.TOKLU,1,47,2:12:11,"3,45",%18.42(2)  %20.75(2)
31/03/2022,6,2,BABY BAM BAM,3y k  d,NATIVE KHAN (FR),HEZRİN,ZEYNEP AKYOL,İzmir,2000,Kum,3 Yaşlı İngilizler,Handikap 15 /H2,54,G.ÖZÇELİK,S.YANIK,5,37,2:13:06,"7,20",%6.64(4)  %8.24(4)
31/03/2022,6,3,RUN FOR HAPPINESS,3y d  e,HAKEEM (USA),WILLPOWER,GÜLNUR GÜLERCE,İzmir,2000,Kum,3 Yaşlı İngilizler,Handikap 15 /H2,"60,5",M.M.BİLGİN,Y.SAZAK,6,50,2:13:45,"1,65",%52.19(1)  %45.35(1)
31/03/2022,6,4,RÜZGAR KAAN,3y a  g,TROJEN HORSE,APRİKOSE,CENK ÖZMALATYALILAR,İzmir,2000,Kum,3 Yaşlı İngilizler,Handikap 15 /H2,"59,5",K.TOKAÇOĞLU,FAH.CEYLAN,4,48,2:13:96,"3,70",%15.44(3)  %16.75(3)
31/03/2022,6,5,FOREVER JUSTEN,3y d  d,JUSTENUFFHUMOR (USA),LIVE FOREVER (USA),GÖKHAN ALBAYRAK,İzmir,2000,Kum,3 Yaşlı İngilizler,Handikap 15 /H2,"58,5",GÖKH.GÖKÇE,H.DURMUŞ,3,46,2:14:05,"15,90",%3.5(6)  %4.29(6)
31/03/2022,6,6,PRENSES DURU,3y a  d,CORINTHIAN (USA),FLYING BEAUTY,MUSTAFA ADALAR,İzmir,2000,Kum,3 Yaşlı İngilizler,Handikap 15 /H2,57,MUH.OK AP,MEH.DAŞ,2,47,2:17:34,"12,80",%3.8(5)  %4.61(5)
31/03/2022,7,1,LAST CHANCE LADY,5y d k,LION HEART (USA),STARUNNA (USA),GÖRKEM GEDİKOĞLU,İzmir,1400,Kum,4 ve Yukarı İngilizler,KV-7/Dişi,57,N.AVCİ,D.TEKELİ,1,85,1:28:63,"2,95",%17.72(2)
31/03/2022,7,2,SEE YOU SOON,4y d k,YONAGUSKA (USA),LATMOS,YAŞAR GÖLBAŞ,İzmir,1400,Kum,4 ve Yukarı İngilizler,KV-7/Dişi,55 +1.60,M.ÇİÇEK,SEYİT GÖKÇE,2,61,1:29:28,"7,75",%7.62(4)
31/03/2022,7,3,INNOVATION,6y a k,CAPTAIN RIO (GB),ZEYNO,ALİ ÇETİN ÖZÇILNAK,İzmir,1400,Kum,4 ve Yukarı İngilizler,KV-7/Dişi,59,K.TOKAÇOĞLU,M.GÜDÜCÜ,4,93,1:29:51,"1,30",%63.14(1)
31/03/2022,7,4,SHANNARA,4y d k,TALIP HAN (IRE),VALLEMELDEE (IRE),ERAY KOKTAY,İzmir,1400,Kum,4 ve Yukarı İngilizler,KV-7/Dişi,54 +1.90,H.ŞİMŞEK,S.YANIK,5,48,1:30:67,"9,60",%2.89(5)
31/03/2022,7,5,CALLIENTE,6y a k,UTOPIA (JPN),AYSAÇAN,MEHMET AYDOĞAN,İzmir,1400,Kum,4 ve Yukarı İngilizler,KV-7/Dişi,57 +0.20,T.YILDIZ,R.AYDOĞAN,3,88,0:00.00,"10,50",%8.62(3)
31/03/2022,8,1,ÖZALBEY,4y a  a,ÖZHABER,ASUDE,OZAN KAYNARCA,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,58,MER.ÇELİK,B.TOPCU,3,0,2:04:50,"2,45",%22.75(2)
31/03/2022,8,2,URALHAN,4y a  a,BERKSOY,KORKUT ŞIVGA,MEHMET URAL,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,58,M.ÇİÇEK,K.ŞENGEL,6,32,2:06:13,"1,50",%57.57(1)
31/03/2022,8,3,BEN BİLİRİM,4y d k,GELİBOLU,CEYLANGÜLÜ,DURAN TEKELİ,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,56,H.KAPLAN,HAKAN ASLAN,9,27,2:07:20,"10,90",%6.03(3)
31/03/2022,8,4,KAYAEGE,4y d  a,SALTUKHAN,ÇOLPAN,AHMET KAYA,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,54,M.B.ÖNCEL AP,F.KEMAHLIOĞLU,7,25,2:07:54,"18,40",%3.56(4)
31/03/2022,8,5,YALNIZ ADAM,4y d  a,BABA MEVLÜT,SÜPRİZE HABER,DOĞAN KARACA,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,58,A.C.DAĞDEVİREN,L.ÖZMERGEN,1,13,2:07:72,"20,60",%2.23(7)
31/03/2022,8,6,ÇEVİK YILDIZ,4y a k,JOKER,HALİDE,FERİT MENGİ,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,52 +0.70,S.AKŞIN AP,B.ÖZGÜR,5,28,2:09:35,"17,35",%2.96(5)
31/03/2022,8,7,MASMAVİ,4y a k,KAIZBERT (RU),POLEN,ÖZCAN SELİK,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,55 +0.50,ALP.OLUK AP,R.YILDIZ,2,0,2:12:46,"23,50",%1.94(8)
31/03/2022,8,8,CEMİLEM KIZ,4y a k,KARABEDİR,CEMİLEM,KAYA KAYA,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,53 +2.00,MUH.OK AP,T.ATEŞ,8,27,2:14:61,"19,65",%2.5(6)
31/03/2022,8,9,ÇİĞDAMLASI,4y k k,DOĞANGÜN,DAMLANUR,ADİLE ERDOĞAN,İzmir,1800,Çim,4 Yaşlı Araplar,Maiden/DHÖW,52,M.UYAR AP,M.YAPAROĞLU,4,10,2:21:41,"51,05",%0.45(9)
31/03/2022,9,1,BALBANU,4y a k,ÖZGÜNHAN,BUDİN KIZI,C.AHMET ÇUKUROVA,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,54,E.AKTUĞ AP,C.T.KÖSE,8,55,2:03:67,"9,70",%9.74(5)
31/03/2022,9,2,ÖZÜMCAN,5y k k,SALTUKHAN,ŞEKERKAYA,MUSTAFA DURMAZ,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"57,5",MER.ÇELİK,S.BAYDAN,7,48,2:03:71,"27,75",%2.72(11)
31/03/2022,9,3,MADAM ELLİ,8y a k,UÇANBEY,ONBİR AYIN SULTANI,ÜMRE SULTAN BÜYÜKBAŞ,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"57,5",H.KAPLAN,S.İŞLETİR,12,85,2:03:75,"5,05",%14.05(3)
31/03/2022,9,4,SEMBOL TAY,4y a k,ÖZGÜNHAN,LOY,ERHAN AK,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,60,K.TOKAÇOĞLU,E.C.BAYDAN,9,55,2:04:06,"7,60",%10.65(4)
31/03/2022,9,5,ŞAL KIZI,4y a k,KAYATUFAN,ŞALARAS,MÜSLÜM ASLAN,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,55,G.ÖZÇELİK,HAKAN ASLAN,2,57,2:04:20,"14,10",%6.03(8)
31/03/2022,9,6,ÖZDOĞA,7y d k,ÖZGÜNHAN,TAMGÜL,KAYA KAYA,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"53,5",C.PASO AP,T.ATEŞ,6,55,2:04:92,"7,20",%8.9(6)
31/03/2022,9,7,KIZIM AYSİMA,5y a k,TURBO,AÇIK ARA,HASAN HÜSEYİN AYRANCI,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"54,5",H.GÜN AP,M.TAMER,11,36,2:05:15,"21,45",%3.23(10)
31/03/2022,9,8,FADİK,6y d k,HIZLITAY,ALGUFRE,H.TARIK DİKENCİK,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"56,5 +0.20",Y.E.YÜKSEL AP,Ş.ÖZGÜR,10,63,2:07:16,"12,20",%6.92(7)
31/03/2022,9,9,PİŞKİN KIZ,7y a k,AYABAKAN,YEKPARE,REYHAN ŞEKER,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"57,5",M.M.BİLGİN,KAY.ALTINÖZ,5,56,2:07:44,"15,60",%4.59(9)
31/03/2022,9,10,YAHYABEY GÜLÜ,6y k k,KARADENİZ,HIZEL TO HIZEL,GIYASETTİN ŞEN,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"57,5",N.ŞEN,Y.PETEK,3,66,2:08:77,"3,50",%16.59(1)
31/03/2022,9,11,GÜLÇİN SULTAN,5y k k,ÖZHABER,MENCULE.53,HALİL ÖZTÜRK,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"57,5",M.ÇİÇEK,M.U.TURAN,1,72,2:09:53,"3,55",%16.41(2)
31/03/2022,9,12,RINDAMIN,5y k k,SALTUKHAN,GENÇPRENSES,KAYA KAYA,İzmir,1800,Çim,4 ve Yukarı Araplar,ŞARTLI 3/DHÖW/Dişi,"54,5",MUH.OK AP,T.ATEŞ,4,42,0:00.00,0,%0.17(12)
